run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,50.0,3,557.8305400000099,574.2204000000092,0.9628322668034024
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,75.0,0,35.804400000004534,52.19408000000476,0.9938740612540118
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,75.0,1,269.3518600000025,285.74170000000595,0.8590304306383763
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,75.0,2,410.27414000001227,426.663880000011,0.9836045008037825
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,75.0,3,557.8305400000099,574.2204000000092,0.9723838325176678
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,100.0,0,35.804400000004534,52.19408000000476,0.9949648037683965
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,100.0,1,269.3518600000025,285.74170000000595,0.868802021816542
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,100.0,2,410.27414000001227,426.663880000011,0.9856228455452841
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell04,raw,ens2,ens2,100.0,3,557.8305400000099,574.2204000000092,0.976939432300623
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,10.0,0,12.57705999999962,28.96668000000136,0.865128743923006
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,10.0,1,201.33674000000246,217.72688000000198,0.7619536325291725
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,20.0,0,12.57705999999962,28.96668000000136,0.9430618596163632
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,20.0,1,201.33674000000246,217.72688000000198,0.8864994824168521
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,30.0,0,12.57705999999962,28.96668000000136,0.966946277355424
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,30.0,1,201.33674000000246,217.72688000000198,0.9367707681665844
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell05,raw,ens2,ens2,40.0,0,12.57705999999962,28.96668000000136,0.975042460804929
