run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,10.0,1,435.3267599999963,451.72298000000586,0.7861343426054971
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,10.0,2,712.319141,728.715440999993,0.7567733035971427
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,10.0,2,712.319141,728.715440999993,0.6330506495691638
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,10.0,3,910.8763400000025,927.2727400000003,0.8359608833256409
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,10.0,3,910.8763400000025,927.2727400000003,0.7187404853249767
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,10.0,4,1080.6849610000063,1097.081361000004,0.8580069388183797
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,10.0,4,1080.6849610000063,1097.081361000004,0.7544623706940056
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,20.0,0,292.946861000004,309.3430809999991,0.8616051597800992
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,20.0,0,292.946861000004,309.3430809999991,0.786493148842809
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,20.0,1,435.3267599999963,451.72298000000586,0.8798885187937289
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,20.0,1,435.3267599999963,451.72298000000586,0.8625781991045356
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,20.0,2,712.319141,728.715440999993,0.8874921628504377
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,20.0,2,712.319141,728.715440999993,0.7504494479773207
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,20.0,3,910.8763400000025,927.2727400000003,0.8965191153076518
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,20.0,3,910.8763400000025,927.2727400000003,0.8003248796198572
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,20.0,4,1080.6849610000063,1097.081361000004,0.9097981175467058
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,20.0,4,1080.6849610000063,1097.081361000004,0.8219794643020463
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,30.0,0,292.946861000004,309.3430809999991,0.8913259869123012
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,30.0,0,292.946861000004,309.3430809999991,0.8235442220671394
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,30.0,1,435.3267599999963,451.72298000000586,0.900974998860103
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,30.0,1,435.3267599999963,451.72298000000586,0.9069798159865483
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,30.0,2,712.319141,728.715440999993,0.9399602534511431
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,30.0,2,712.319141,728.715440999993,0.8137218605495454
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,30.0,3,910.8763400000025,927.2727400000003,0.9219367831338201
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,30.0,3,910.8763400000025,927.2727400000003,0.8509639825930184
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,30.0,4,1080.6849610000063,1097.081361000004,0.9358860829588396
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,30.0,4,1080.6849610000063,1097.081361000004,0.8634622970278948
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,40.0,0,292.946861000004,309.3430809999991,0.9043811773646818
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,40.0,0,292.946861000004,309.3430809999991,0.8435024088822635
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,40.0,1,435.3267599999963,451.72298000000586,0.9145994164795268
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,40.0,1,435.3267599999963,451.72298000000586,0.9300418559782132
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,40.0,2,712.319141,728.715440999993,0.9562469521954851
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,40.0,2,712.319141,728.715440999993,0.8478783440197672
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,40.0,3,910.8763400000025,927.2727400000003,0.9311187031580629
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,40.0,3,910.8763400000025,927.2727400000003,0.8807461066049119
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,40.0,4,1080.6849610000063,1097.081361000004,0.9482695605793746
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,40.0,4,1080.6849610000063,1097.081361000004,0.890448449266385
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,50.0,0,292.946861000004,309.3430809999991,0.9124006963839838
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,50.0,0,292.946861000004,309.3430809999991,0.8562850332192594
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,50.0,1,435.3267599999963,451.72298000000586,0.9249925565521359
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,50.0,1,435.3267599999963,451.72298000000586,0.9451770907859312
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,50.0,2,712.319141,728.715440999993,0.9641093638422058
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,50.0,2,712.319141,728.715440999993,0.8718353359967244
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,50.0,3,910.8763400000025,927.2727400000003,0.9345987524865447
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,50.0,3,910.8763400000025,927.2727400000003,0.8979374292313878
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,50.0,4,1080.6849610000063,1097.081361000004,0.9559675839880388
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,50.0,4,1080.6849610000063,1097.081361000004,0.9100012812159097
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,75.0,0,292.946861000004,309.3430809999991,0.923745043459275
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,75.0,0,292.946861000004,309.3430809999991,0.8719163491900372
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,75.0,1,435.3267599999963,451.72298000000586,0.9422344659899488
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,75.0,1,435.3267599999963,451.72298000000586,0.9660581450287085
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,75.0,2,712.319141,728.715440999993,0.9726868515184482
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,75.0,2,712.319141,728.715440999993,0.9089798393288674
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,75.0,3,910.8763400000025,927.2727400000003,0.935264320148348
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,75.0,3,910.8763400000025,927.2727400000003,0.9165856360334456
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,75.0,4,1080.6849610000063,1097.081361000004,0.9674941192457649
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,75.0,4,1080.6849610000063,1097.081361000004,0.9368374126174018
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,100.0,0,292.946861000004,309.3430809999991,0.9292847757412565
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,100.0,0,292.946861000004,309.3430809999991,0.8764937919613667
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,100.0,1,435.3267599999963,451.72298000000586,0.9509119890801648
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,100.0,1,435.3267599999963,451.72298000000586,0.9751218948214317
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,100.0,2,712.319141,728.715440999993,0.9777416658738012
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,100.0,2,712.319141,728.715440999993,0.9337466286373831
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,100.0,3,910.8763400000025,927.2727400000003,0.9351076314208834
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,100.0,3,910.8763400000025,927.2727400000003,0.9278895210693834
base,jGCaMP8f_ANM471993_cell01,30Hz,pgas,pgas,100.0,4,1080.6849610000063,1097.081361000004,0.9742957526355561
base,jGCaMP8f_ANM471993_cell01,30Hz,ens2,ens2,100.0,4,1080.6849610000063,1097.081361000004,0.9474715758596209
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,10.0,0,292.946861000004,309.3430809999991,0.9181912165719531
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,10.0,0,292.946861000004,309.3430809999991,0.7838865407568543
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,10.0,1,435.3267599999963,451.72298000000586,0.8578138457179049
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,10.0,1,435.3267599999963,451.72298000000586,0.7788213795599913
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,10.0,2,712.319141,728.715440999993,0.9390626795831585
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,10.0,2,712.319141,728.715440999993,0.7158236234891541
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,10.0,3,910.8763400000025,927.2727400000003,0.880341433509367
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,10.0,3,910.8763400000025,927.2727400000003,0.7796279747427118
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,10.0,4,1080.6849610000063,1097.081361000004,0.9375117353134893
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,10.0,4,1080.6849610000063,1097.081361000004,0.8073598254626669
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,20.0,0,292.946861000004,309.3430809999991,0.9516813795238641
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,20.0,0,292.946861000004,309.3430809999991,0.8646311362625327
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,20.0,1,435.3267599999963,451.72298000000586,0.8914150798729105
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,20.0,1,435.3267599999963,451.72298000000586,0.8857110871805131
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,20.0,2,712.319141,728.715440999993,0.9780336174352692
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,20.0,2,712.319141,728.715440999993,0.8521750008825071
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,20.0,3,910.8763400000025,927.2727400000003,0.9135129606416748
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,20.0,3,910.8763400000025,927.2727400000003,0.8830353288067683
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,20.0,4,1080.6849610000063,1097.081361000004,0.961782204618238
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,20.0,4,1080.6849610000063,1097.081361000004,0.8945492954551529
base,jGCaMP8f_ANM471993_cell01,raw,pgas,pgas,30.0,0,292.946861000004,309.3430809999991,0.9574487925700863
base,jGCaMP8f_ANM471993_cell01,raw,ens2,ens2,30.0,0,292.946861000004,309.3430809999991,0.8856717116789478
