run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation,notebook_cell,notebook_series_spec,series_key,display_method,method_family,comparison_context,manuscript_figure,code_ocean_runnable,notes
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,20.0,3,599.5837599999795,615.9737399999867,0.9521830396888643,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,30.0,0,112.12033999999403,128.51019999999698,0.9771034772199759,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,30.0,0,112.12033999999403,128.51019999999698,0.8901101545834165,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,30.0,0,112.12033999999403,128.51019999999698,0.8320003141785621,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,30.0,0,112.12033999999403,128.51019999999698,0.9563385621950025,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,30.0,1,233.13679999998567,249.52659999999014,0.9878091340113184,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,30.0,1,233.13679999998567,249.52659999999014,0.8581654341939978,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,30.0,1,233.13679999998567,249.52659999999014,0.7350409193273424,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,30.0,1,233.13679999998567,249.52659999999014,0.97312291380629,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,30.0,2,433.5041799999817,449.89413999998214,0.9714364850975237,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,30.0,2,433.5041799999817,449.89413999998214,0.8747567291600622,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,30.0,2,433.5041799999817,449.89413999998214,0.8189735757868624,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,30.0,2,433.5041799999817,449.89413999998214,0.9398035104346256,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,30.0,3,599.5837599999795,615.9737399999867,0.9886671545311931,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,30.0,3,599.5837599999795,615.9737399999867,0.8847183392974024,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,30.0,3,599.5837599999795,615.9737399999867,0.810533731599847,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,30.0,3,599.5837599999795,615.9737399999867,0.979837858085876,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,40.0,0,112.12033999999403,128.51019999999698,0.9802482023272489,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,40.0,0,112.12033999999403,128.51019999999698,0.9082301270001785,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,40.0,0,112.12033999999403,128.51019999999698,0.8796984740164766,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,40.0,0,112.12033999999403,128.51019999999698,0.9725235706003896,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,40.0,1,233.13679999998567,249.52659999999014,0.9891737942247852,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,40.0,1,233.13679999998567,249.52659999999014,0.873555782032087,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,40.0,1,233.13679999998567,249.52659999999014,0.7740478651589964,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,40.0,1,233.13679999998567,249.52659999999014,0.9869434386059609,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,40.0,2,433.5041799999817,449.89413999998214,0.9763926827230749,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,40.0,2,433.5041799999817,449.89413999998214,0.8877499075898715,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,40.0,2,433.5041799999817,449.89413999998214,0.8664923088203738,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,40.0,2,433.5041799999817,449.89413999998214,0.9524596905277892,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,40.0,3,599.5837599999795,615.9737399999867,0.9905825771827492,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,40.0,3,599.5837599999795,615.9737399999867,0.895339981750995,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,40.0,3,599.5837599999795,615.9737399999867,0.841498644496662,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,40.0,3,599.5837599999795,615.9737399999867,0.9876536970312358,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,50.0,0,112.12033999999403,128.51019999999698,0.9822768255772326,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,50.0,0,112.12033999999403,128.51019999999698,0.918154342437393,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,50.0,0,112.12033999999403,128.51019999999698,0.9044325637713294,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,50.0,0,112.12033999999403,128.51019999999698,0.9792845042798959,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,50.0,1,233.13679999998567,249.52659999999014,0.9898277537017351,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,50.0,1,233.13679999998567,249.52659999999014,0.8808533702426297,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,50.0,1,233.13679999998567,249.52659999999014,0.7965974190650911,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,50.0,1,233.13679999998567,249.52659999999014,0.9924040143883208,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,50.0,2,433.5041799999817,449.89413999998214,0.9788998141428839,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,50.0,2,433.5041799999817,449.89413999998214,0.8948015265543461,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,50.0,2,433.5041799999817,449.89413999998214,0.8961485123706767,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,50.0,2,433.5041799999817,449.89413999998214,0.958525732625179,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,50.0,3,599.5837599999795,615.9737399999867,0.9913597215841242,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,50.0,3,599.5837599999795,615.9737399999867,0.9018415981996316,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,50.0,3,599.5837599999795,615.9737399999867,0.8610238864847943,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,50.0,3,599.5837599999795,615.9737399999867,0.9904016159959401,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,75.0,0,112.12033999999403,128.51019999999698,0.98453945088582,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,75.0,0,112.12033999999403,128.51019999999698,0.9338116785939473,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,75.0,0,112.12033999999403,128.51019999999698,0.9318599421547971,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,75.0,0,112.12033999999403,128.51019999999698,0.9851163526506056,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,75.0,1,233.13679999998567,249.52659999999014,0.9904373422633361,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,75.0,1,233.13679999998567,249.52659999999014,0.8891586781895164,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,75.0,1,233.13679999998567,249.52659999999014,0.8225249293547184,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,75.0,1,233.13679999998567,249.52659999999014,0.9960416833625497,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,75.0,2,433.5041799999817,449.89413999998214,0.9813491435875835,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,ens2,ens2,75.0,2,433.5041799999817,449.89413999998214,0.9071062289769749,4,ens2=ens2@refbuild_jg8m_bm0p05_biophysml_full,ens2_published,Published ENS2,ens2_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Published ENS2 checkpoint evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,cascade,cascade,75.0,2,433.5041799999817,449.89413999998214,0.9327116880867379,4,cascade@refbuild_jg8m_bm0p05_biophysml_full,cascade_published,Published CASCADE,cascade_published,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Cascade_Universal_30Hz model evaluated in the jGCaMP8m BM=0.05 reference rebuild.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,biophys_ml,biophys_ml,75.0,2,433.5041799999817,449.89413999998214,0.9650566871520851,4,biophys_ml@refbuild_jg8m_bm0p05_biophysml_full,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Synthetic-data BiophysML checkpoint trained during the BM=0.05 jGCaMP8m reference rebuild and imported as method=biophys_ml.
refbuild_jg8m_bm0p05_biophysml_full,jGCaMP8m_ANM479118_cell05,raw,pgas,pgas,75.0,3,599.5837599999795,615.9737399999867,0.9919387610378737,4,pgas@refbuild_jg8m_bm0p05_biophysml_full,pgas@refbuild_jg8m_bm0p05_biophysml_full,BiophysSMC,biophys_smc,full_jGCaMP8m_excitatory_dataset,"Supplementary Figure 14F,G",true,Reference rebuild PGAS/SMC run using jGCaMP8m parameters and bm_sigma=0.05.
