run,dataset,smoothing,method,label,corr_sigma_ms,trial,start_s,end_s,correlation,notebook_cell,notebook_series_spec,series_key,display_method,method_family,comparison_context,code_ocean_runnable,notes
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,20.0,3,630.0040000000008,646.3935799999963,0.9350849920329587,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,20.0,4,692.3957399999963,708.7848999999987,0.9272932657920936,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,20.0,5,895.2564599999969,911.6458399999974,0.898271112876925,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,20.0,6,985.8532799999994,1002.2426199999973,0.89391930403539,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,0,94.14429999999993,110.78568000000087,0.8439264421681123,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,1,165.3895999999986,182.03071999999884,0.8577944244546419,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,2,412.4880400000002,429.1294999999991,0.9413057340515432,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,3,630.0040000000008,646.3935799999963,0.9646408786314817,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,4,692.3957399999963,708.7848999999987,0.9533550538750881,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,jGCaMP8m_ANM472179_cell03,raw,ens2,ens2,30.0,5,895.2564599999969,911.6458399999974,0.9299217533852722,4,biophys_ml=ens2@ens2_jG8m_sweep2_best_k2_r9_s2p0_d0p45_sb19000,biophys_ml,BiophysML,biophys_ml,full_jGCaMP8m_excitatory_dataset,true,ENS2-format BiophysML model distilled from biophysical SMC outputs for jGCaMP8m.
